hostname,pl_name,st_teff,st_mass,st_rad,st_lum,st_met,st_age,st_spectype,ra,dec,sy_dist,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_orbper,pl_bmasse,pl_rade,pl_dens,pl_eqt
"TOI-1272","TOI-1272 b",5065.00,0.877200,0.793400,-0.42597,0.1820,1.1000,,199.1962036,49.8610591,137.57200000,0.0417000000,0.350000,,3.31599000000,27.00000000,4.13204907,2.090000,975.00
"KELT-12","KELT-12 b",6279.00,1.591000,2.370000,0.89209,0.1900,2.2000,,267.6404906,36.5701761,368.03000000,0.0670800000,0.000000,84.47000,5.03162300000,301.93850000,19.95202000,0.209000,1800.00
"TOI-5720","TOI-5720 b",3325.00,0.383000,0.383000,-1.79183,0.0300,5.0000,"M3.5 +/- 1.0",170.3135774,25.2732942,35.82560000,0.0182880000,,89.30000,1.43445550000,4.30000000,1.09000000,,708.00
"Kepler-421","Kepler-421 b",5308.00,0.794000,0.757000,-0.39800,-0.2500,4.0000,"G9/K0",283.2568116,45.0876823,348.55800000,1.2190000000,0.041000,89.96500,704.19840000000,16.10000000,4.16000000,1.230000,185.00
"Kepler-343","Kepler-343 c",5807.00,1.055000,1.433000,0.21620,0.1445,6.4600,,291.9606620,42.4329567,927.19300000,0.1670000000,0.000000,88.18000,23.22182000000,4.74000000,2.02000000,3.160000,746.00
"Kepler-347","Kepler-347 c",6088.00,0.922000,1.005000,0.34232,-0.1400,11.7500,,289.1995995,49.3056404,1298.88000000,0.1830000000,0.000000,85.39000,27.32087100000,3.71000000,1.75000000,3.800000,705.00
"Kepler-190","Kepler-190 b",5106.00,0.834000,0.795000,-0.44055,0.0600,1.4800,,288.5839761,44.7337701,433.38700000,0.0300000000,0.000000,86.20000,2.01999900000,3.05000000,1.56000000,4.410000,1166.00
"Kepler-253","Kepler-253 c",5208.00,0.860000,0.786000,-0.38741,0.1500,3.7200,,291.8419337,44.8581240,838.59500000,0.0890000000,0.000000,89.59000,10.28195100000,7.51000000,2.65000000,2.220000,680.00
"Kepler-170","Kepler-170 c",5679.00,1.066000,1.035000,-0.05453,0.3900,1.5800,,284.5211975,41.6296562,738.65700000,0.1310000000,0.000000,89.13000,16.66586300000,8.55000000,2.86000000,2.010000,702.00
"Kepler-205","Kepler-205 c",4321.00,0.592000,0.546000,-0.95618,-0.1254,4.4200,"M1 V",285.2866912,41.8609357,159.72000000,0.1220000000,0.000000,89.00000,20.30654600000,3.33000000,1.64000000,4.150000,389.00
"KELT-7","KELT-7 b",6768.00,1.760000,1.810000,0.75800,0.0000,1.3000,"F",78.2955912,33.3179532,136.68100000,0.0441500000,0.000000,83.76000,2.73477000000,441.78370000,17.93440000,0.442000,2048.00
"WASP-127","WASP-127 b",5620.00,0.950000,1.333000,0.27574,-0.1930,11.4100,,160.5587646,-3.8349989,159.50700000,0.0484000000,0.000000,87.84000,4.17806203000,52.34660100,14.69499900,0.097000,1400.00
"TOI-216","TOI-216.02",5026.00,0.770000,0.748000,-0.44159,0.3200,,,73.9800129,-63.2603301,177.94500000,0.1293000000,0.160000,88.60000,17.16073000000,18.75187601,8.00000000,0.340000,628.00
"HATS-59","HATS-59 c",5670.00,1.038000,1.036000,-0.00436,0.1800,4.3000,,170.3243250,-22.3881770,642.88400000,2.5040000000,0.083000,,1422.00000000000,4036.44100000,12.30000000,11.900000,175.90
"Kepler-202","Kepler-202 b",4668.00,0.683000,0.667000,-0.63817,-0.2100,3.2400,,282.9734874,41.3217991,285.11100000,0.0450000000,0.000000,89.62000,4.06942700000,3.29000000,1.63000000,4.170000,802.00
"Kepler-214","Kepler-214 c",6169.00,1.110000,1.352000,0.51080,-0.0200,1.5800,,284.7548499,44.9560500,1208.44000000,0.1940000000,0.000000,86.15000,28.77980000000,5.18000000,2.13000000,2.950000,619.00
"Kepler-192","Kepler-192 b",5479.00,1.028000,1.007000,-0.09429,0.3570,2.9500,,287.9179379,45.5928829,651.67400000,0.0900000000,0.000000,87.77000,9.92674600000,7.95000000,2.74000000,2.120000,803.00
"Kepler-196","Kepler-196 c",5128.00,0.839000,0.782000,-0.39257,0.0300,3.0900,,284.9685077,42.0791214,451.31200000,0.2400000000,0.000000,89.27000,47.42773700000,5.65000000,2.24000000,2.760000,407.00
"Kepler-245","Kepler-245 d",5100.00,0.856000,0.795000,-0.39579,0.1200,3.6300,,291.6389972,42.4363482,861.52700000,0.2020000000,0.000000,89.97000,36.27710800000,21.60000000,3.03000000,0.011100,445.00
"Kepler-101","Kepler-101 c",5667.00,1.170000,1.560000,0.42034,0.3300,5.9000,"G3 IV",283.2555070,48.3552474,927.98100000,0.0684000000,0.000000,84.60000,6.02976000000,3.78000000,1.25000000,10.500000,1413.00
"Kepler-154","Kepler-154 b",5690.00,0.933000,1.001000,0.03322,0.0200,8.9100,,289.7805393,49.8965624,915.21200000,0.1980000000,0.000000,89.65000,33.04053200000,5.73000000,2.26000000,2.730000,561.00
"Kepler-359","Kepler-359 d",6248.00,0.827000,1.086000,-0.09657,-0.2900,3.0200,,293.2936129,42.1963497,1443.21000000,0.3720000000,0.000000,88.00000,77.09569100000,2.70000000,4.01000000,0.100000,464.00
"Kepler-256","Kepler-256 c",5551.00,1.037000,1.301000,-0.05910,0.2600,1.8200,,292.5804200,46.0973588,1026.43000000,0.0450000000,0.000000,87.20000,3.38802000000,5.27000000,2.15000000,2.910000,1315.00
"Kepler-254","Kepler-254 b",5957.00,0.849000,0.910000,-0.12491,-0.1300,0.3000,,288.1646541,45.8164257,1389.48000000,0.0640000000,0.000000,89.88000,5.82666200000,14.30000000,3.87000000,1.360000,1013.00
"Kepler-184","Kepler-184 c",5788.00,0.872000,0.873000,-0.22509,-0.1958,2.9500,,291.9518784,43.0746172,610.32600000,0.1410000000,0.000000,87.96000,20.30300500000,8.80000000,1.97000000,6.320000,630.00
"Kepler-248","Kepler-248 b",5190.00,0.838000,0.831000,-0.41834,0.1700,2.3400,,293.0613138,43.5813577,738.79200000,0.0660000000,0.000000,89.90000,6.30820500000,9.38000000,3.02000000,1.870000,819.00
"Kepler-172","Kepler-172 b",5526.00,1.081000,1.085000,-0.03187,0.3900,2.6900,,283.3684093,41.8218390,828.59200000,0.0400000000,0.000000,80.64000,2.94030900000,6.12000000,2.35000000,2.590000,1256.00
"Kepler-205","Kepler-205 b",4321.00,0.592000,0.546000,-0.95618,-0.1254,4.4200,"M1 V",285.2866912,41.8609357,159.72000000,0.0320000000,0.000000,85.06000,2.75564000000,2.89000000,1.51000000,4.610000,757.00
"Kepler-257","Kepler-257 c",5180.00,0.916000,1.037000,-0.37756,0.4000,1.4800,,297.3159994,46.0232642,780.25600000,0.0660000000,0.000000,89.53000,6.58148400000,25.20000000,5.41000000,0.875000,881.00
"Kepler-217","Kepler-217 b",6171.00,1.342000,1.799000,0.75356,-0.0700,2.4000,,293.0377331,46.2775223,1104.64000000,0.0650000000,0.000000,88.73000,5.37494300000,5.60000000,2.23000000,2.770000,1413.00
"Kepler-174","Kepler-174 c",4880.00,0.602000,0.622000,-0.57040,-0.5600,4.9000,,287.4389454,43.8320052,384.75700000,0.2140000000,0.000000,89.97000,44.00052900000,2.83000000,1.49000000,4.700000,377.00
"Kepler-251","Kepler-251 d",5526.00,0.891000,0.890000,-0.17197,-0.0600,2.0000,,296.5662171,44.1058077,924.62500000,0.1820000000,0.000000,88.21000,30.13300100000,8.10000000,2.77000000,2.090000,536.00
"Kepler-423","Kepler-423 b",5560.00,0.850000,0.950000,-0.01800,-0.1000,11.0000,"G4 V",292.8557189,46.3911883,758.75300000,0.0358500000,0.019000,87.82800,2.68432850000,189.10100000,13.36100000,0.459000,1605.00
"LTT 1445 A","LTT 1445 A b",3562.00,0.257000,0.271000,-2.04591,-0.3400,,"M3.0",45.4624781,-16.5944956,6.86929000,0.0381000000,0.180000,89.53000,5.35876350000,2.73000000,1.34000000,6.200000,431.00
"KELT-11","KELT-11 b",5375.00,1.440000,2.690000,0.74429,0.1700,,"G8/K0 IV",161.7069053,-9.3993646,99.15960000,0.0623000000,0.000000,85.30000,4.73620865000,65.15482343,15.13212395,0.093000,1712.00
"TOI-2537","TOI-2537 c",4870.00,0.771000,0.771000,-0.52143,0.0800,1.1000,,54.3882661,10.0577464,184.98600000,2.7800000000,0.287000,,1920.00000000000,2297.89938261,12.70000000,6.160000,123.10
"TOI-1749","TOI-1749 b",3985.00,0.580000,0.550000,-1.15649,-0.2600,0.8000,"M0 V",282.7372281,64.4194660,99.55610000,0.0291000000,0.140000,86.40000,2.38839000000,57.00000000,1.39000000,,831.00
"TOI-3819","TOI-3819 b",5859.00,1.242000,1.538000,0.39967,0.2730,4.5000,,121.8632568,29.3886446,558.14100000,0.0461100000,0.000000,82.79000,3.24431410000,352.78953177,13.13692538,0.850000,1633.00
"Kepler-361","Kepler-361 b",6169.00,1.191000,1.343000,0.45876,0.0400,3.8900,,296.8034146,46.7411011,930.32000000,0.0860000000,0.000000,89.96000,8.48661600000,2.70000000,1.45000000,4.870000,1060.00
"Kepler-362","Kepler-362 b",5788.00,0.904000,0.722000,0.20872,-0.1200,12.8800,,291.7716030,47.5299192,1090.51000000,0.0870000000,0.000000,88.47000,10.32718600000,0.61500000,0.88000000,4.960000,838.00
"Kepler-218","Kepler-218 c",5502.00,1.019000,1.063000,0.00935,0.3700,3.0200,,295.4128785,46.2665801,656.38000000,0.2480000000,0.000000,89.46000,44.69957600000,10.00000000,3.14000000,1.770000,500.00
"Kepler-193","Kepler-193 b",6335.00,1.051000,1.147000,0.09956,0.0000,0.3000,,296.4985951,46.5772484,1009.10000000,0.1060000000,0.000000,89.40000,11.38848000000,6.30000000,2.39000000,2.540000,979.00
"Kepler-253","Kepler-253 d",5208.00,0.860000,0.786000,-0.38741,0.1500,3.7200,,291.8419337,44.8581240,838.59500000,0.1300000000,0.000000,89.64000,18.11986900000,10.20000000,3.17000000,1.760000,563.00
"Kepler-192","Kepler-192 c",5479.00,1.028000,1.007000,-0.09429,0.3570,2.9500,,287.9179379,45.5928829,651.67400000,0.1500000000,0.000000,87.86000,21.22340000000,8.20000000,2.79000000,2.070000,623.00
"TOI-2346","TOI-2346 b",6480.00,1.271000,1.380000,0.48144,-0.0300,1.9000,,88.0929073,-13.3724686,437.48400000,0.0473000000,0.086000,89.01000,3.33120290000,394.10722468,16.11851425,0.520000,1689.00
"HIP 113103","HIP 113103 b",4930.00,0.761000,0.742000,-0.57629,-0.1000,0.4700,,343.5723794,-43.0102291,46.21220000,0.0689900000,0.170000,88.23000,7.61030300000,4.00000000,1.82900000,3.590000,721.00
"HD 28109","HD 28109 d",6189.00,1.227000,1.425000,0.43297,0.1000,3.2000,"F8",65.2383065,-68.1026875,139.61100000,0.4110000000,0.005400,89.77000,84.28990000000,5.80000000,3.11000000,1.100000,561.00
"WASP-136","WASP-136 b",6250.00,1.410000,2.390140,0.82265,-0.1800,3.6200,"F",0.3257610,-8.9262512,275.58700000,0.0661000000,0.000000,87.70000,5.21536178778,479.92089457,16.81347105,0.583527,1630.00
"TOI-1439","TOI-1439 b",5841.00,1.231300,1.618400,0.44091,0.2260,4.6000,,241.7639371,67.8776404,230.30600000,0.1920000000,0.157000,,27.64400000000,38.50000000,4.24278610,2.760000,748.40
"K2-415","K2-415 b",3173.00,0.163500,0.196500,-2.45469,-0.1300,,"M5 V",137.2015437,11.8622503,21.81820000,0.0270000000,,89.32000,4.01796940000,7.50000000,1.01500000,,412.40
"WASP-185","WASP-185 b",5900.00,1.120000,1.500000,0.41219,-0.0200,6.6000,"G0 V",214.0595791,-19.5423062,279.35000000,0.0904000000,0.240000,86.80000,9.38755000000,311.47340000,14.01125000,0.660000,1160.00
"Kepler-365","Kepler-365 c",6012.00,1.020000,1.048000,0.11200,-0.2180,4.0000,,295.6265640,49.1304110,1038.99000000,0.1370000000,0.000000,89.81000,17.78412900000,3.33000000,1.64000000,4.150000,729.00
"Kepler-220","Kepler-220 c",4632.00,0.729000,0.666000,-0.67594,-0.1738,6.0000,,291.5060432,46.8956262,171.10900000,0.0760000000,0.000000,88.12000,9.03419900000,3.09000000,1.57000000,4.390000,586.00
"Kepler-487","Kepler-487 d",5422.00,0.874000,0.887000,-0.17269,0.0200,4.6800,,295.2872318,41.2220033,872.34300000,0.0344500000,0.000000,89.89000,2.41839003600,8.12000000,2.77513568,2.090000,1226.00
"TOI-1634","TOI-1634 b",3472.00,0.451000,0.450000,-1.57840,0.1900,,"M2",56.3906096,37.1122803,35.27360000,0.0154500000,0.000000,86.98000,0.98934550000,7.57000000,1.77300000,7.600000,924.00
"K2-266","K2-266 c",4285.00,0.686000,0.703000,-0.82333,-0.1200,,,157.9356855,0.9372782,77.55860000,0.0679000000,0.042000,88.28000,7.81400000000,0.29013072,0.70500000,4.550000,664.50
"HD 110067","HD 110067 g",5266.00,0.798000,0.788000,-0.36224,-0.2000,8.1000,"K0.0 V",189.8392243,20.0273377,32.15850000,0.2621000000,,89.72900,54.76992000000,8.40000000,2.60700000,,440.00
"TOI-1696","TOI-1696 b",3185.00,0.255000,0.277500,-2.14813,0.3360,7.1000,"M5V",65.2806480,48.8198312,64.91720000,0.0229000000,0.000000,88.46100,2.50031100000,48.80000000,3.09000000,9.440000,489.00
"Kepler-522","Kepler-522 b",6392.00,1.540000,1.980000,0.65452,0.4100,1.7000,,288.1539730,44.0688154,639.23900000,0.2502900000,0.000000,85.76000,38.58422849000,38.20000000,6.91000000,0.636000,761.00
"K2-199","K2-199 c",4491.00,0.711000,0.682000,-0.73283,-0.0100,5.0400,,208.9014508,-6.1360833,107.51800000,0.0662000000,0.030000,87.70000,7.37448970000,12.40000000,2.85000000,2.900000,694.00
"TOI-3688 A","TOI-3688 A b",5950.00,1.199000,1.302000,0.28330,0.2620,3.3000,,39.2823371,54.8512152,396.37800000,0.0456000000,0.000000,87.90000,3.24607500000,311.47183886,13.08088048,0.760000,1534.00
"TOI-1723","TOI-1723 b",5777.00,1.040000,1.090000,0.06446,0.1590,4.8000,,116.7971978,68.4766845,100.72700000,0.1134960000,0.000000,,13.72701264300,10.40000000,3.43500000,1.600000,782.98
"Kepler-670","Kepler-670 b",5709.00,0.990000,0.990000,-0.10030,0.0700,4.7900,,297.0154644,49.2252988,939.74400000,0.0383000000,0.000000,89.37000,2.81650485200,,13.18000000,,1219.00
"Kepler-196","Kepler-196 b",5128.00,0.839000,0.782000,-0.39257,0.0300,3.0900,,284.9685077,42.0791214,451.31200000,0.1380000000,0.000000,88.68000,20.73988600000,4.27000000,1.90000000,3.420000,536.00
"Kepler-221","Kepler-221 c",5243.00,0.854000,0.821000,-0.40429,0.0616,1.7800,,296.6547477,46.8352242,385.23100000,0.0590000000,0.000000,87.76000,5.69058600000,9.30000000,2.93000000,1.940000,860.00
"Kepler-163","Kepler-163 c",5776.00,0.882000,0.917000,-0.13799,0.1412,4.2700,,295.0027458,46.9873389,689.81400000,0.1520000000,0.000000,87.50000,21.34726200000,5.73000000,2.26000000,2.730000,648.00
"Kepler-97","Kepler-97 c",5779.00,0.940000,0.980000,-0.02505,-0.2000,8.4200,,287.3265292,48.6733443,400.90700000,,,,789.00000000000,344.00000000,,,
"Kepler-407","Kepler-407 c",5476.00,1.000000,1.010000,-0.03934,0.3300,7.4700,"G",286.0363025,49.6145027,338.36800000,3.2709036900,0.221479,,3000.00000000000,4000.00000000,12.30000000,11.800000,
"Kepler-427","Kepler-427 b",5800.00,0.960000,1.350000,0.29000,-0.1900,7.0000,"G2 V",288.2545808,43.7048379,1017.80000000,0.0910000000,0.570000,89.50000,10.29099400000,92.17000000,13.79000000,0.160000,1100.00
"TOI-5728","TOI-5728 b",3419.00,0.360000,0.370000,-1.74669,-0.1200,,,260.3509363,67.5504212,54.70450000,,,89.83000,11.49761000000,2.27000000,1.31000000,5.550000,382.00
"TOI-1246","TOI-1246 c",5213.00,0.888900,0.864900,-0.30103,0.1680,6.3000,"K V",251.1158702,70.4299917,169.42200000,0.0610000000,0.000000,89.30000,5.90413700000,9.10000000,2.45109846,3.390000,862.49
"WASP-148","WASP-148 c",5555.00,0.954000,0.912000,-0.13906,0.0990,3.6000,"G",254.1305022,44.3025361,246.35300000,0.2044000000,0.180900,104.90000,34.52400000000,124.58873554,13.90000000,0.255000,590.00
"Kepler-207","Kepler-207 d",5920.00,1.313000,1.588000,0.53430,0.2900,3.6300,,290.0305195,42.1660555,875.51900000,0.0680000000,0.000000,83.38000,5.86807500000,11.00000000,3.31000000,1.670000,1254.00
"Kepler-245","Kepler-245 b",5100.00,0.856000,0.795000,-0.39579,0.1200,3.6300,,291.6389972,42.4363482,861.52700000,0.0710000000,0.000000,89.95000,7.49019000000,146.78000000,2.57000000,0.120000,753.00
"Kepler-208","Kepler-208 b",6092.00,1.082000,1.314000,0.30912,-0.0423,4.6800,,293.8901979,42.5279413,775.32800000,0.0540000000,0.000000,89.94000,4.22864000000,3.29000000,1.63000000,4.170000,1379.00
"Kepler-246","Kepler-246 b",5206.00,0.853000,0.831000,-0.41338,0.2000,1.2600,,296.4834007,42.6633806,626.07800000,0.0520000000,0.000000,87.56000,4.60182000000,6.08000000,2.34000000,2.610000,896.00
"Kepler-179","Kepler-179 c",5302.00,0.893000,0.759000,-0.27765,0.1200,1.7400,,298.6636163,47.7619329,605.68000000,0.0640000000,0.000000,85.83000,6.40013000000,4.66000000,2.00000000,3.200000,810.00
"Kepler-226","Kepler-226 c",5571.00,0.904000,0.802000,-0.23921,0.0900,4.1700,,292.3760942,47.8809596,980.13800000,0.0580000000,0.000000,89.62000,5.34955500000,45.20000000,2.27000000,21.200000,919.00
"Kepler-113","Kepler-113 b",4725.00,0.750000,0.690000,-0.57598,0.0500,6.8900,,287.9978721,50.9441847,262.35100000,0.0512300000,0.000000,86.54000,4.75400000000,11.70000000,1.82000000,10.730000,775.00
"Kepler-48","Kepler-48 d",5194.00,0.880000,0.890000,-0.28926,0.1700,3.1400,,299.1393094,40.9489390,306.73800000,0.2330200000,0.000000,89.99000,42.89610000000,7.93000000,2.04000000,5.080000,448.00
"Kepler-199","Kepler-199 b",5644.00,0.960000,0.967000,-0.09685,0.0000,1.4500,,295.5594278,40.2362490,521.05400000,0.1580000000,0.000000,89.97000,23.63760400000,9.85000000,3.11000000,1.800000,595.00
"Kepler-237","Kepler-237 c",4861.00,0.696000,0.725000,-0.47742,0.2200,3.0200,,283.2213438,40.4217620,657.82200000,0.0710000000,0.000000,89.87000,8.10363600000,4.98000000,2.08000000,3.040000,687.00
"HD 181234","HD 181234 b",5386.00,0.940000,1.059423,-0.09853,0.3200,6.3200,"G8 IV",289.9998695,-9.3249700,47.74580000,7.4270000000,0.726000,98.73200,7593.40512000000,2980.91262925,12.50000000,8.390000,
"Kepler-247","Kepler-247 c",5100.00,0.887000,0.768000,-0.42165,0.3000,2.1400,,288.6425609,43.0393769,663.71100000,0.0840000000,0.000000,89.89000,9.43945200000,15.70000000,4.09000000,1.260000,686.00
"Kepler-161","Kepler-161 b",5078.00,0.853000,0.806000,-0.44679,0.2400,0.9100,,290.5164698,43.0838642,434.63200000,0.0540000000,0.000000,89.93000,4.92135500000,2.63000000,2.12000000,0.450000,868.00
"Kepler-153","Kepler-153 b",5404.00,0.756000,0.892000,-0.44630,-0.2700,13.8000,,282.4605020,48.2570293,459.36800000,0.1290000000,0.000000,89.98000,18.87022700000,8.85000000,2.92000000,1.950000,621.00
"Kepler-106","Kepler-106 b",5858.00,1.000000,1.040000,0.08255,-0.1200,4.8300,,300.8640060,44.3375497,444.32200000,0.0649100000,0.000000,86.69000,6.16486000000,5.30000000,0.82000000,,1021.00
"Kepler-100","Kepler-100 d",5825.00,1.080000,1.490000,0.39445,0.0200,6.4600,,291.3861294,41.9901394,304.64500000,0.2174700000,0.380000,88.92000,35.33310000000,3.00000000,1.61000000,2.695922,670.00
"Kepler-274","Kepler-274 b",6023.00,0.883000,1.007000,0.20130,-0.2112,12.8800,,292.9227926,38.4772173,1333.62000000,0.1010000000,0.000000,89.82000,11.63478800000,2.99000000,1.54000000,4.500000,961.00
"Kepler-312","Kepler-312 b",6115.00,1.314000,1.467000,0.59751,0.1500,2.8800,,298.3957687,42.4597712,797.72000000,0.0310000000,0.000000,89.94000,1.77241900000,2.21000000,1.29000000,5.660000,1685.00
"Kepler-211","Kepler-211 c",5123.00,0.867000,0.816000,-0.41330,0.1510,1.5500,,285.4391183,43.1685051,309.35300000,0.0620000000,0.000000,88.58000,6.04045000000,18.30000000,1.29000000,46.800000,841.00
"Kepler-212","Kepler-212 c",5852.00,1.166000,1.455000,0.38347,0.2200,5.1300,,287.6208165,43.1416239,687.19400000,0.2070000000,0.000000,86.65000,31.80517400000,7.95000000,2.74000000,2.120000,664.00
"Kepler-228","Kepler-228 d",6043.00,1.006000,1.014000,0.11115,0.1800,6.7600,,296.2860853,48.2246328,1644.61000000,0.1010000000,0.000000,88.11000,11.09428600000,15.40000000,4.04000000,1.280000,835.00
"HD 27894","HD 27894 d",4875.00,0.810000,0.891767,-0.44900,0.3000,3.9000,"K2 V",65.1975693,-59.4096776,43.82140000,5.3620000000,0.343000,101.52400,5019.54244000000,2063.65984665,12.70000000,5.540000,
"Kepler-230","Kepler-230 b",5588.00,0.784000,0.817000,-0.36784,-0.2100,1.8000,,285.7185682,48.5058038,740.75400000,0.1910000000,0.000000,89.98000,32.62555500000,16.80000000,4.26000000,1.190000,506.00
"TOI-444","TOI-444 b",5225.00,0.960000,0.779000,-0.41794,0.0800,0.5700,"K1/2 V",64.1839982,-26.7664071,57.39730000,0.1330000000,,89.64700,17.96360000000,8.10000000,2.77000000,2.090000,609.00
"TOI-2202","TOI-2202 b",5169.00,0.841000,0.808000,-0.40121,0.0590,6.4000,"K8 V",51.2284214,-73.9575458,235.93300000,0.0956400000,0.022000,89.29000,11.91260750000,287.31687993,10.95117414,1.200000,652.07
"Wendelstein-2","Wendelstein-2 b",4591.00,0.730000,0.660000,-0.83411,,,"K6 V",297.7909214,16.9125679,565.54100000,0.0234000000,0.057000,87.87000,1.75222390000,232.33373000,12.99347280,0.620000,2470.00
"LTT 3780","LTT 3780 c",3358.00,0.381000,0.380000,-1.78252,0.0600,3.1000,"M3.5 V",154.6449033,-11.7178010,21.98140000,0.0757000000,0.024000,88.95800,12.25228400000,8.04000000,2.39000000,3.240000,359.00
"Kepler-166","Kepler-166 b",5413.00,0.811000,0.742000,-0.38508,-0.0800,5.0100,,293.1600977,48.8812074,603.53000000,0.0720000000,0.000000,89.96000,7.65025400000,5.77000000,2.27000000,2.710000,772.00
"Kepler-181","Kepler-181 c",5333.00,0.810000,0.749000,-0.37878,-0.0400,6.4600,,296.1512831,50.0957806,609.28300000,0.0490000000,0.000000,87.09000,4.30214900000,4.62000000,1.99000000,3.220000,937.00
"Kepler-106","Kepler-106 d",5858.00,1.000000,1.040000,0.08255,-0.1200,4.8300,,300.8640060,44.3375497,444.32200000,0.1606300000,0.000000,85.45000,23.98020000000,8.10000000,0.95000000,,649.00
"Kepler-131","Kepler-131 c",5685.00,1.020000,1.030000,0.02191,0.1200,3.6600,,288.5308924,40.9423730,228.67800000,0.1739100000,0.000000,89.53000,25.51690000000,8.25000000,0.84000000,77.700000,615.00
"Kepler-320","Kepler-320 b",6435.00,1.072000,1.108000,0.37419,-0.1228,2.1400,,293.2135155,46.1751457,826.61300000,0.0850000000,0.000000,71.53000,8.37155400000,1.55000000,1.14000000,5.750000,1292.00
"Kepler-169","Kepler-169 e",4997.00,0.825000,0.763000,-0.49611,0.1700,0.7900,,285.9999204,40.9193822,406.52900000,0.1050000000,0.000000,87.99000,13.76710200000,5.48000000,2.20000000,2.830000,595.00
"Kepler-249","Kepler-249 c",3568.00,0.510238,0.482000,-1.49485,-0.3400,3.8600,"M2 V",296.9853002,43.6586043,190.40100000,0.0580000000,0.000000,89.21000,7.11370200000,2.89000000,1.51000000,4.610000,429.00
